user_id,subgroup
5f20ffeed407d28a88263194,1 7 29 36 50 51 59 61 66 71 72
5e37914350c9ee0024e1cf3b,1 3 5 8 20 22 32 36 37 40 49 51 59 69 70 71 83 85
5f98ca91f506d3591ef827f0,59 71
5f52465c5b17a01aa79eed48,50 51 53 59 66 72 73
5f90538970a38a756834a7eb,
5fc656d108b74a83282410cf,8
5f71fa26acf90fa09d05e61e,76
5f0bbb479aa02e740fa15993,3 5 7 19 40 73
5747e3580a2f5c0900c96aed,83
5f5480536727abbf9bbe4bb9,7 59 71
5d39192aee672600204d7241,1 8 60 69 70
5fee8dce6baa3990b1e32c2a,59 71
5d58fe7d1bbe430021f1e8ee,50 51 62
579a70efd0c303070041aef7,35 59 71
5fee91d96baa3929eee33036,51 59 64 69 71
56d3d459182fba0e00c6d177,3 6 23
5805fb20da04300700fe2c67,1 7 29 32 33 34 36 37 38 39 50 51 52 55 57 58 59 61 64 66 69 72 76 83
58ca505bda45810700e52fd0,1 7 29 36 50 51 59 61 66 71 72
5dd110cc5e4baa0020710667,32 33 42 43 58 63
5f53a6d9d408223c1347160c,3 6 23 65
575795e4cb768f0900cd804f,51 54 59 71
5fee96bd2a0eb0b488284c92,59 71
59d4d6111f6685001ee69ad0,59 71
5ef2152e1423445d87d44e7d,1 7 29 36 50 51 59 61 66 71 72
5b8ded67c7c5a4001ed9c99b,1 7 21 29 36 50 51 59 61 64 66 69 71 72
5fee8cf42a0eb065a2283f98,8
5e7741589c4b140023a6e8b0,7 35 51 59
5f0cb7ad099ea7cc121fd74f,1 3 6 23 34 38 39 40 59 71
5d84ad15ef780200209fe42b,64 69
5c1e10a905492a001ffec550,27 55 59 71
5fe6eddbe810e13dd289093b,32 33 42 43 58
575f8028f1399b0900e220ec,57
5deb1a4e434c360020a0020d,3 6 23 40
574ed31a206cd60900c5247b,7 19 29 51 59 66 71
5ce4c42c0032b60020e79ca7,1 7 13 29 36 50 51 55 59 60 61 66 71 72 79
5eec277afb99d731e5cf76e6,1 29 50 72 73
5f23eac3ef1e93853e5524d7,3 6 23
573c32a7fad4ef0a006ba52f,4 5 27
5feea19b0fec625801411dfd,59 71
5f191aadcad0d02dfcedfed6,1 7 29 32 33 35 36 37 47 50 51 59 61 64 66 69 70 72 84
5c964c4a938233001f8be070,64 69
58030819da04300700fe1031,32 33 57 69
5fec9b83d2d18386f58d10ae,1 4 23 24 32 64 69 70 75 76 81 84
5feea87caf850a358686fd8e,21
5bd505b2029bec001e0a72b1,33 63 64 75 76
5cb72a87903de500207ff002,3 4 6 23 24 36 40
5aa1e0ce5d786f001e63075e,4 36
5ede3725b0a7c88c18b30a4e,4 5 36
5fb64d4be87dcf5f7130309d,59 71
58b764805c4e6507007c92fd,1 7 13 15 19 29 36 37 40 50 51 52 55 57 59 61 64 66 69 72 73 83 85
5e987733993e1c73af671451,40 59 71
5f53961340c5be5550737eeb,
5feeb344af850ae7fd870c92,32 33
5b60697f8011d1001e34ff19,7 37 50 51 53 63 64 69 72
5671952c04d74d1000caf4d2,59 71
5c1bab84b315a8002009dda7,1 7 29 36 50 51 59 60 61 66 71 72 79
55eec0b1fa223d100058fd0f,9 40 61
5f4dc4e58553bbc256d0a3fa,64 69
5feebb3afde95f92b6c1c6c3,74
5dcecc7a5e4baa002070ba48,3 6 23 32 33 34
56ae1f4bc36f680900ce9822,1 16
5ac3388e7997a2001e7c908b,50 51 56 59 65 66 72 87
5feec104af850ad8178719a0,3 24
5aa37f395d786f001e6320a3,1 30 37 59 60 63 64 71 79 83
5feec2a3fde95f93d5c1d071,33 64 75 76
5feec581af850a941a872127,1 7 60
5e05ad32ac8add094cbdbca2,57
5fedb46faf850ab83c85ceba,13
5feebd9afde95f3328c1c99f,3 4 5
5f538b6b78d726724d116059,85
5fe46b460e7c0d4fa79d676e,56 65
5d8415cdef780200209fc00f,7 27 69 70
5cf47fb4ea2d0500209d9cc6,7
5fe985c92a0eb0fac721a210,40
57344bc5fad4ef0a006b395b,19 28 66
5fcb25856c1fb4e4f86ab089,1 3 4 5 8 14 15 23 24 59 71
5feeb0ff2a0eb0f0e6286c12,59 71 78 85
5fd01b830ebae4691937b70c,59 71
5feed19faf850a70de872d49,64 69
5f62940c233f5716a78a0a07,26
5df2641da5ee510022a071ed,37 51 59 83 85
5f5dc31af24eac5ce9fcc1a2,32 64 69 70 75 76 81
5e97f884eaba8a5dfa4836e0,1 3 6 23 40 59 60 71 79
5feed3ac81830c17aee886f9,40 73
5feed2fb81830c87f3e88591,1 59 60 71 79
5c8663b51a21560020ec71ee,1 7 29 36 50 51 59 60 61 66 71 72 79
5a055ed2bc13ad001ed97dde,59 71 79
5f0a57ec7d2e6708a06fdc4d,3 4 55 63 64
5f86fe4ed0c18143720dc987,59 71 85
5f12b62b071d32ed8ff3fd8c,59 71
5fd70748feca84b9628cfb24,3 6 23 40 50 51 59 61 62 66 71 72
5756e8accb768f0900cd6ed1,1 7 8 29 32 33 34 36 37 40 50 51 52 57 58 59 60 61 66 71 72 76 79 83
5feee0c02a0eb0eb8428a2a9,1 60
5a8f022e44a1e4001eee40e3,75 76
5a4628fde47e26001e375e71,3 6 23
56c7300a182fba0e00c69b7e,5
5f4794bf3f26ccd46691ff66,1 2 9 40 46 51 56 61 64 65 66 69 70
5b59cc608011d1001e335426,33 51 59 63 64 71 75 76
58492965d821b10700a85cce,40
5f507c3d2e86441fe8e6179f,1 7 29 32 33 34 36 40 50 51 53 61 66 72 73
5a9d0f8d5d786f001e62869f,1 3 6 7 23 29 34 36 38 39 40 50 51 59 61 66 71 72
5feba4292a0eb0721d247a5c,1 30 59 60 71 79
5feeceb62a0eb02cbf2891be,49 50 64 69 70 72 73
5f8429ade4a0b47141b8ae6f,4 24
5feee972af850a4be18744af,35 57
5feeea722a0eb0073b28af60,1 60
5a8eec0844a1e4001eee3f00,59 71
577d9cabd0c3030700411746,1 7 10 11 33 34 35 37 38 39 40 52 57 60 64 68 69 75 76 83
5dc2b163b351330021ed9f0e,1 7 29 36 50 51 59 61 66 71 72
5bbcf06c3617e7001e55d708,3 6 7 23 40
5f1fecab9189197015833785,1 59 60 71 79
5be68c09870dcd00200c491e,1 3 7 29 35 36 37 50 51 59 61 66 71 72 83 85
5feee8ecaf850af9488742dd,29 37 51 56 65 83
5979adcb91485e0700c630dc,1 3 5 6 7 8 23 28 29 30 35 36 40 41 50 51 57 59 61 66 71 72
5feee899fde95f9c2dc1f80e,59 71
5fe94ad0ba1bc61f12634568,35 57
5ef47865b93e4652e7900340,1 3 7 23 29 34 36 38 39 40 50 51 59 60 61 66 71 72 85
56dd32394e3ef90900b7c359,17 59 69 70 71
572b3a65d60bb3090091cf03,15 37 56 57 59 65 71 81 83
5e4aa56a5b02f600245bcf98,79
5ea2eccc1f30dfa28a499fe5,35
57349288fad4ef0a006b3f62,8 37 51 59 83 85
5fdda07052d3217bec38392a,7
57e56685a69c240700068849,1 3 4 5 7 8 19 25 28 29 35 36 37 40 47 49 50 51 55 57 61 64 66 69 72 73 75 76 77 83 85
5feef93cdb95b590a96e6b05,40
5c9ca2e00d468f001f4a7b18,37
55969cd5cfe8320b00ccd659,1 3 4 6 7 23 24 40 51 59 60 71
5d308ac8fe9fef0021fb0f94,40 59 64 71
5f6775ede92c638a18fa3d29,1 7 29 36 50 51 61 66 69 70 72 85
57582735cb768f0900cd9c27,8 51 59 71 85
5ef3602f0be5406a69bd6d75,56 65
5ceff070ea2d0500209c7b89,3 5 8 40 53 59 73
5fed11c72a0eb0235b26328d,65
58b84f2b5c4e6507007ca20f,8 51
585fb789f108e00800c223c0,1 3 6 7 23 29 33 34 36 38 39 40 41 50 51 59 60 61 66 71 72 79
5fdb0a3f0fb8aa65d593fdf7,4 40
58d6044e27ea7d0700601713,1 37 51 58 59 60 71 83
573534fefad4ef0a006b46ab,56 59 65 71
5fe304bef6311681c28c02ca,1 3 6 7 8 23 29 36 40 50 51 59 60 61 62 66 71 72 85
5eb0bb4bdd5b57411965030d,13
5ea397524c0f22fffb40a1f7,59 71
58494833d821b10700a85dae,40
59d0e0ff748aac001e66127f,1 4 5 14 24 30 36 37 49 51 56 59 60 62 65 69 70 71 79 83 84 85
5805cfebda04300700fe2a72,64 69
5fc0190218ab69e3c3e2e3b9,3 5 53 59 65 66 71 72 77 78
58b43de05c4e6507007c6bef,1 7 21 26 30 50 51 56 59 60 65 66 69 71 72 73 79
5ba3d0986971da001ea602e0,3 5 33 38 39 64 66 75 76
5b6572328011d1001e365438,4 36
5fef0def2a0eb090cf28daa5,59 71 78
5a59a852a97499001e45f255,3 5 40 73
5fef0fdc7b077350b55a4587,59 71 78
5fd77e276af0b57f8a4ad182,35 55 56 59 62 64 71 76
574409ebfad4ef0a006bf3ec,59 71
5f79ca70135f0b621f7885b6,3 6 8 15 23 24 35 45 55 57 59 69 83
5cd985a3a4d3eb002051abbe,83
5b4031e2bc0cfe001ecd2342,4 19
5e8d66ab83d36c21fc117a17,4
5fe48f1be810e13c95864ffb,27
5f5b18ddf24eac1f37f994c3,3 6 19 23 39 40 41 59 61 65 66 71
5fef10357b077320745a470d,33 64 75 76
5fef1390af850a6e04876ea9,33 63 64 75 76
5f562e5b8eecd13ee30b8f51,1 7 29 36 50 51 61 64 66 69 72 87
5fad5069192643e3ec5fd42a,3 25 40 73
5f280225df514b6b93d5c827,8 32 33 35 57 59 64 69 70 75 76 85
5fef18dfaf850adc7e877415,1 59 60 71
5fb3bcf3cebd4003ddc1aa1d,4 32 36
5feeea43fde95f0304c1fa91,3 5 6 23 40 61
5651cf9e42ee8d100033a91e,29 51 59 62 71
5c2b170618410300206f2ec3,3 5 40 69
5d5d1412e779aa0021518d54,1 7 8 14 15 29 36 47 50 51 55 59 61 64 66 69 72
5fc7aa6a72d35959e3b10e04,1 59 60 71
58614680f108e00800c2312a,8
5f43f337e2115632a0c907a3,59 71
5aa64b985d786f001e633d5d,3 4 5 19 23 24 37 40 50 51 59 62 64 69 72 73 83 85
5b273c5767ff51001e25deae,1 3 5 7 19 29 36 50 51 59 61 66 71 72 73
5ccf03a1c217950020ebb236,56 63 64 65
5f4b9919ac889f0b5dd47fb5,19 59 71
56e469f94e3ef90900b7dec4,1 51 59 60 71 79
57292fc5d60bb3090091c006,1 5 7 29 36 37 50 51 59 60 61 66 71 72 79 83
5a9ea5ec5d786f001e62a165,59 66 71 78
5e527bdfc8bfb6002492fe22,4
5fef2163fde95fa08fc23024,59 71
5fef23dcfde95f7344c232ac,59 71
5d160419ac23d80020adf453,1 13 14 29 40 50 51 59 64 66 69 72 73
571e1af1d60bb30900918013,1 3 6 7 23 40 59 60 71 79 85
5fef23842a0eb0408828f008,27 53
576568caf1399b0900e24b15,59 71
5fe08a6f479373b718f8f993,3 4 5 77 78
5fdb65d8435a4ba214a1c66b,1 60 79
54ef5c89b839040f000161a1,4 7 36
5e5daf32c8bfb6002496277f,1 5 37 59 60 64 69 71 79 83
5fef14ccfde95f5c4ec22599,33 40 53 57 73
58a1567f5f188a07007fe06b,1 7 29 35 36 37 50 51 57 59 61 66 72
5ef44ba596fb8b5e8fc8d6cf,55 59
5be944a16cb32600201f94c3,30
5fef2d572a0eb0492528f945,59 71
5fe8a116e810e181608ad72d,8 69 70
5feef1beaf850af727874ced,1 7 16 29 36 37 50 51 59 61 62 66 72
5730a519b2a279090045ef9b,59 71
5f0f0b5ccad0d00043e4abf0,29 37 51 83 85
5f4fc17f960ee65dcf4f3ca4,3 6 23 40
5fd5a7c3936d8bcb086da6b7,3 5 6 13 35 53 59 64
5e0d7ffea026a70d98919a9a,32 33 57 68
5ce62ea903a9be0020bdd7a5,3 4 6 23 25
5b592a2c9016f7001e307c65,1 7 8 13 28 29 34 36 38 39 50 51 54 59 61 64 66 69 70 72
5ede42c744efb91bda037a3a,83
5f2b762bfa2718ddc002a5a9,1 3 7 29 32 33 34 36 50 51 55 59 60 61 64 66 71 72 79
5fef3684fde95f451ec24438,59 71
5fef37c6af850a9d528790e6,59 71
5fec0e86af850a3fde83b8e2,40 59 71 85
5fef1854af850aa68a8773dc,1 3 4 5 6 7 23 29 36 40 50 51 59 60 61 66 71 72 79
5fef3603b01151f27073a128,49
5fe4114b0e7c0da50a9d12c0,34 38 39
5c985942938233001f8c33f3,65
5fbd3c6ffe4e02524883a963,1 60
58e456574909c907004a5858,64 69
5fef3e14af850a673987988a,21
5c68a3bcc0397f0022c5f19f,1 3 6 7 23 29 36 37 40 50 51 55 60 61 66 69 71 72 79 85
5ab32be3a356e3001e488c3c,1 3 6 7 8 13 19 23 29 30 34 36 37 38 39 40 50 51 59 60 61 66 71 72 79 83
5b5b44738011d1001e33c073,59 71
5fe4b10a25d1985c3d99227a,1 7 29 36 50 51 59 61 66 71 72
5b06b11c4dbdff001e238ca3,4 36
57334b9efad4ef0a006b2863,1 5 7 8 29 36 37 50 51 59 61 66 71 72 83 85
5a847d13a52e3f001eeb6146,1 7 29 36 37 50 51 59 61 64 66 69 70 71 72 83 85
574452b5fad4ef0a006bf939,3 5 24 40 73
5bac9deac3964c001eeaf02f,1 7 29 32 33 36 44 50 51 57 58 59 61 66 72
5fc9ceba0b5290d93751c2b3,3 6
5a489ed9e47e26001e376f1e,1 4 5 7 8 19 28 29 36 37 50 51 55 59 61 64 66 69 72 83 84
5fcffbcf0ebae408613791dc,27
5fef456bb0115142d573afc7,64 69
593108f122a4f20700df168e,1 3 4 5 7 8 13 14 15 21 24 25 27 28 29 32 33 35 36 40 49 50 51 52 55 57 58 59 61 64 66 68 69 71 72 77 87
5a2ab7a0a6501f001e2ea204,1 7 29 36 50 51 60 61 64 66 69 72 79
5fcf75162040c07009f5b630,1 7 29 33 34 36 37 41 50 51 57 59 61 66 68 69 71 72
5bde4698fec0140021665324,3 6 7 23 40
5b23c40867ff51001e25a8ee,59 71
5bec05ab3b78f00020b350c9,1 3 6 7 23 29 36 40 50 51 53 59 61 66 71 72 73
5fee6ee1af850a3a2886b86f,3 4 6 7 23 36 40 59 71 85
5915bc942fa2a607008bdbd6,1 3 6 7 23 29 36 40 50 51 59 60 61 64 66 69 71 72 79 85
5fb7eee12712edd740a1508e,3 6 7 23 33 34 51 59 71
572388c6d60bb3090091a9df,3 5 37 40 51 54 59 71
5f7302f4b58de82a0e011424,3 6 7 23 40 59 71 78
5fef4e0f2a0eb081a9291831,1 3 6 7 23 40 51 54 59 60 71 79 85
5ef04af9b93e466c598be923,1 2 3 5 6 14 15 25 40 51 59 60 71 73
5fef4fc02a0eb015f52919f7,1 3 6 23 40 59 60 71 79
55eef43cfa223d100058ff25,1 7 40 56 59 60 65 71
5f7338a8b58de89154014eb5,59 71
5fef5530af850a20d487b101,1 3 7 29 36 50 51 61 66 72
59cb441901875f001e14c4f8,3 4 5 36
5be318b7870dcd00200be749,1 33 35 59 60 71 79
5f43e5977f7dd7628327d6f6,4 36
5feb47ad881b33108aa696a5,59 71
5fef5a73af850aabf687b8bf,3 6 23 40 59 71
5dec5cfd434c360020a086db,28 40
5fef57c12a0eb092a8292383,1 7 29 36 50 51 53 61 66 72
5bc82793d0e638001e38af4e,3 6 23 40 66
59ca014a01875f001e14ad89,1 60
5f85c645a3b6470716c27bd2,1 7 29 36 45 50 51 55 59 61 64 66 69 71 72
5cfcc2749891bd002170ec14,1 13 47 48 50 59 60 71 72 79
5fef69842a0eb009cf2935c2,55
5b7cc30b36097b001e61bdbb,1 7 29 36 50 51 59 61 66 71 72
5fef7bb7af850ada6187d67d,59 71
5f78d0de49fac4d3d04b2a27,1 7 19 28 29 34 35 36 37 38 39 50 51 53 54 57 58 59 61 62 65 66 67 69 70 72 83 85 91
5fef87122a0eb0f9ab294e15,1 59 60 71
5d37c56f727a030022a1335b,40 51
5c9b6ca3938233001f8ce608,1 3 6 7 23 29 36 40 50 51 61 66 72
5fef990e2a0eb0456a295aa1,4
5ea4299663438f6f172333ba,1 3 6 7 23 29 36 40 50 51 59 61 66 71 72 85
5f643f15f6471eee83fc12b9,8 35 69
5b0eb4bbad7fa0001e958ecf,1 7 29 32 33 34 36 50 51 61 66 72
5febfc2fd2d183b0d88c2996,59 71
5fefb27b2a0eb0533c296925,1 7 29 36 50 51 59 61 66 71 72
5ef5992116a75ba1df0824bf,35 59
5f26415a738b8aaaabd97de3,4 8 59 71
5f7b5dc3dd51ae6919490fb9,59 71
5800ff25da04300700fdfbc8,3 6 23 40 59 71 79
5f544f0c1654f0c26f82e1e4,1 7 29 36 40 50 51 59 60 61 66 71 72 79
5e0a1494303c4617231f9aba,37 51 59 71 83 85
5cd8d9f4a4d3eb0020516f73,59
5f44f8cceea1d896ab6b9c3d,6
5dfadae660f8440021cca26a,27
5f654b2bf6471efff4fd47db,4 23 24 37 57 59
5fefcda7af850a9148881aa2,1 14 15 37 51 69 83 85
5d74fdfa45639e00212b69cf,3 5 7 17 27
5ddba1895e4baa002073328a,40 73
5eb5814edf2168a3dad2035c,59 71
5fed04762a0eb0d7fd2624a6,8 59
5fefd440af850a4dcd8823e5,3 5 6 23 51 59 71
5d6d22485f9d0c00248dcf4f,3 6 7 8 15 23 40 59 71 79
5b6678cb8011d1001e367bb6,1 14 37 59 64 69 71 78 83
5fefd8d32a0eb02cf52997aa,59 71
5f6cbd26d6b65f81ed34332e,3 6 23 35 57
5fedd7762a0eb0133527602e,4 20 36
5e007027399d2500212e2474,1 59 60 71 79
5935502e22a4f20700df34ed,3 4 6 23 27 50 51 59
5d93739da7e8fe0020d898a5,59
5fefdee5fea65475e491640f,21
578f4878d0c30307004178e8,59 71
5fed472a8d12f87566ce20ee,27
5f60ced25d045134dc6e4729,7 8 51 59
5f53547bf24eac66bbef6fca,1 7 8 29 36 50 51 56 59 60 61 65 66 71 72 79 85
574d9afb3e90aa0900a4971a,50 51 59 62 71 78 83
5fddd41d435a4b5ac8a4ade8,8 35 57 76
5f69077f923906df8e91a610,1 7 59 60 71 79
5ed34634d4e9534ecac55f14,53
5e02f2501b68d20020e23e20,1 4 7 23 24 59 60 71
5fefe068af850a80218831d1,3 6 8 23 40
574bcea40a2f5c0900c9928e,37 59 71 83
5fefe67a2a0eb0059b29a6d0,51 59 71
5bfe8c002d018e0020e4df02,1 3 5 6 8 23 59 60 69 70 71 79
5fefe84a2a0eb08c0629aa20,6
5fefeb19fea6543bb8917199,59 71
5780788ad0c3030700412d61,59 71
5bbdfc1b3617e7001e5622c5,1 7 29 36 50 51 59 61 66 71 72 78 83
5af2f57ab44939001e4648c6,37 59 71 83
5fe819660e7c0d4321a153dc,1 9 60
5feece5aaf850a65b7872777,33 64 75 76
5f262466738b8af27ad96c7b,3 6 7 23 35 40 59 71
5f3fbfd4409f3a4509240174,59
5f91b051ff38aaab84ec549d,1 4 7 29 36 50 51 59 60 61 66 71 72 79
5c7c56bb4bcf1c002137a723,1 5 7 21 28 49 53 59 60 73
5ab33b94a356e3001e488d9f,1 29 59 69 71 78
5feff73efea65400bf917dc9,20 36
5c984d93938233001f8c3190,59 71
58ad48f55c4e6507007c3715,8 51 59
5d3da5eaee672600204e31e9,1 3 4 6 7 9 23 29 36 40 50 51 60 61 66 72 77 78
5ea80b9a4e44cf92864260ed,59 78
5e5f27a4c8bfb6002496bc13,1 3 5 7 29 36 50 51 53 59 60 61 66 71 72 79
5c359448d8a9f5001f2b9f74,3 5 6 7 33 34 38 39 40 47
5f13fa7acad0d0d5d0e9a3b8,56 65
5c4ae5f159ffe1002002c56a,59 71 79
5b7b7ab6521d15001ebc9205,4 5 40 51 59 71
5edfa27c2557f130dd905eca,59
5bbb4e6450515e001e9c23a4,59 71
575a8052f1399b0900e2009b,1 59 60 71 79
5e7b26719c4b140023a8ba08,59 71
575377e4b891dd0900cc841c,1 4 5 7 16 37 40 51 59 83 85
5b29e829a097f1001eeb639c,1 29 59 60 71 79
5e01e23c1b68d20020e1e8e4,59 71
5f7516e149fac47a8e46edef,21 29 35 51 59
59fa6a9aa77a2d001eea8ba0,19 66
5fd07c4c03d867bd31543182,3 5 33 64 75 76
5b80f347e89e08001e8bbadc,65
58088dc2da04300700fe4560,59 69 71
5fa17c3df81d0279aeba41bc,3 32 33 34 38 39
5785c1a4d0c3030700414621,32 33 34 64 69 70
5ddd24edc56c130021a0f7f0,79
5c5969b279f1990022dff809,1 7 40 59 60 71
5b76210f70e34c001e4039d4,34 38 39
5eb91445d7959c1b8a9d09c3,50 51 53 72
5cb752b3903de500207ffd58,34 38 39
5ff015ebfea65481cd919ec8,64 69
5ecff1f92c010f9dd2a510c7,32 33 34 38 39 42 43 52 57 58 59 71 80 83
5fea3b8faf850a5488815446,5 36
5eaa4b4e086ce36fc55d6736,59 71 78
5731ca5efad4ef0a006afb53,3 6 23 59 71
5ff0107014b5057438478140,1 3 6 7 8 14 15 19 23 29 30 35 36 40 50 51 53 57 59 60 61 64 66 69 71 72 73 79 85
5b16a6a6567cc1001e400595,1 3 7 19 22 25 29 34 36 38 39 40 50 51 54 59 60 61 66 67 71 72 79
5fb11442137ef347995912f0,13
5f53a9f759ae4382ec6a6ea4,7 15 33 35 40 51 57 59 61 64 65 69 71 75 76
5f1161d616e0a34c7a38aee9,1 60
5c34c29b2d58e801e974e4bb,59 71
5feacd68af850a63a8820c04,33 64 75 76
5f54fe5d252c2407ba8b2fc5,32 33 57 59 64 68 69 71 75 76
5ce9ea8cea2d0500209b06f6,59 71
59fde45ba77a2d001eea9a6d,9 27
5b90e134de22ba001ee85e6c,59
5fdb09090fb8aa7cb493fb1f,3 6 23 33 57
5fe886e707b2a6d2e9e705a5,35 57
5fd72b2e87e45f7ef00515a7,34 38 39
5edb48c00a1082aeaaa6b8b1,1 7 14 15 24 29 36 50 51 59 61 66 69 70 71 72
5feb4056881b33e4e3a689a0,59 71
5fef250cbec435eff761d6f5,59 71
5f2685fb738b8af12bd9a69f,1 59 60 71 79
5ff0238a2a0eb024a329ed7e,3 6 7 23 34 38 39 64 69 70
5ff02f0a2a0eb0b74b29fa3a,59 71
5a8516fea52e3f001eeb629e,1 7 29 36 40 50 51 55 59 60 61 66 71 72
5b7237c870e34c001e3f4c91,1 59 60 71 79
5f60e852b3fbe9679cc33832,7 37 40 59 71 78
5fe9c5692a0eb0d69c21ea40,4 36
5af7c472b44939001e4696c6,32 33 34
5fedd2a65eaa6c93f0a0ac79,29 51
5d71d3d845639e00212adaad,35 57
5db3e2e621050f00219b3c2d,6 25 32 33 34
5bbaff9de6ed7e001e03f6fc,34 38 39
5f0c307f25dc212a2932564c,1 8 29 59 83
5e95329b1f8d030a482151a5,39 66
58abfd875c4e6507007c2b70,13
5fc9798a0b5290208651695f,39 41 61 66
5dbe5cb6a4b1c600214d011a,3 5 34 38 39 59 71
5f585825e1c8dd0f6b23c439,37 69 83
5e143836b8879e07137e10b1,3 4 5 6 23 37 40 50 51 59 66 72 83
5ff03fb0af850a64ef889892,1 3 6 7 23 29 36 40 50 51 59 60 61 66 71 72 79
5fee7ae42a0eb024822828cf,32 33
59e1ed82575ca6001eb8dd40,1 4 7 29 34 36 38 39 50 51 61 64 66 69 72 87
5fba56e4b7a5294be0d4d45b,3 5 7 8 32 33 34 50 53 59 71 72
5f1cdeb97163a67de390a348,40 59 71
5b2a55dba097f1001eeb7720,4 5 36 59 85
5ff0477a2a0eb019e32a0f1a,13 40
5ec0ca449818586346c129b6,59 71
5fefe7b32a0eb0bb3e29a931,49
5c9ce72c0d468f001f4a8d3d,1 3 5 6 7 22 29 36 50 51 59 60 61 66 67 71 72 78
5ab1f7d7a356e3001e487853,59 71
591bc14b00f58c0700787a14,1 25 37 59 60 66 71 72 79 83
5bf24b1f3b78f00020b421b4,59 71
5ccb0b7340dfd300201f2026,49 51 59 66
5ff03e29af850a75a08896c1,1 9 46 64 69
5d80123945639e00212d52dc,59 71
59ea61f1ed6610001e82e0bd,3
58ecb4c94909c907004a9a23,3 5 59 71
5ff056092a0eb046802a2160,40
5aad0e791e4ee6001e962082,59 71
576fb74ec2917a110075e7ba,1 7 40 59 60 71 79
5ff05818fea654ad5a91e470,1 3 6 7 8 23 29 36 37 40 50 51 59 60 61 66 71 72 83
5a5b2de6a97499001e45fc1e,64 69
5ebea2346e59d9d3624668ef,6
5c70b7c5ab456a001f6f020a,59 71
5fedbdcaaf850a540685de17,59 71
5bc2e36415aece001e619c49,5
5fe30c8bf6311668a58c09e8,24 45
591fa8e60a6dcf0700ff302e,7 50 51 59 62 71
5e7a231f9c4b140023a856a2,34 38 39
5c6a050cc0397f0022c61fc7,1 3 5 6 7 23 27 40 59 60 71 79 85
5e089f874de3d30ed9f55bd8,3 5 55
5ff05ea42a0eb056dd2a2a30,1 14 15 51
5f70187297c6141a36e4442a,1 5 7 8 24 29 35 36 50 51 59 61 66 72
5ff05d9bfea654737e91eb17,33 57 68
5f7008cc97c614f44de43626,1 7 29 33 36 37 40 50 51 57 59 60 61 66 71 72 79 81 83 85
5cb696ed903de500207fc5f9,33 63 64 75 76
5bdc1903fec014002165d475,3 40 55 59 71
5ff066002a0eb008522a319a,8
5bade676c3964c001eeb57ba,59 71
